SCRIP_CD,Scrip_Name,Status,GROUP,FACE_VALUE,ISIN_NUMBER,INDUSTRY,scrip_id,Segment,NSURL,Issuer_Name,Mktcap
500265,Maharashtra Seamless Ltd,Active,A,5.0,INE271B01025,,MAHSEAMLES,Equity,https://www.bseindia.com/stock-share-price/maharashtra-seamless-ltd/mahseamles/500265/,Maharashtra Seamless Ltd.,7813.05
500266,Maharashtra Scooters Ltd,Active,A,10.0,INE288A01013,,MAHSCOOTER,Equity,https://www.bseindia.com/stock-share-price/maharashtra-scooters-ltd/mahscooter/500266/,Maharashtra Scooters Ltd.,15790.05
500267,Majestic Auto Ltd,Active,B,10.0,INE201B01022,,MAJESAUT,Equity,https://www.bseindia.com/stock-share-price/majestic-auto-ltd/majesaut/500267/,Majestic Auto Ltd.,514.36
500268,Manali Petrochemicals Ltd,Active,B,5.0,INE201A01024,,MANALIPETC,Equity,https://www.bseindia.com/stock-share-price/manali-petrochemicals-ltd/manalipetc/500268/,Manali Petrochemicals Ltd.,1126.94
500270,Baroda Rayon Corporation Ltd,Active,X,10.0,INE461A01024,,BARODARY,Equity,https://www.bseindia.com/stock-share-price/baroda-rayon-corporation-ltd/barodary/500270/,Baroda Rayon Corpn. Ltd.,293.49
500271,Max Financial Services Ltd,Active,A,2.0,INE180A01020,,MFSL,Equity,https://www.bseindia.com/stock-share-price/max-financial-services-ltd/mfsl/500271/,Max Financial Services Limited,52623.10
500277,Mid India Industries Ltd,Active,X,10.0,INE401C01018,,MIDINDIA,Equity,https://www.bseindia.com/stock-share-price/mid-india-industries-ltd/midindia/500277/,Mid India Industries Limited,9.05
500279,Onida Electronics Ltd,Active,T,1.0,INE831A01028,,ONIDA,Equity,https://www.bseindia.com/stock-share-price/onida-electronics-ltd/onida/500279/,ONIDA ELECTRONICS LIMITED,1370.45
500280,Century Enka Ltd,Active,B,10.0,INE485A01015,,CENTENKA,Equity,https://www.bseindia.com/stock-share-price/century-enka-ltd/centenka/500280/,Century Enka Ltd.,1318.90
500282,Modern Thread India Ltd,Active,B,10.0,INE794W01014,,MODTHREAD,Equity,https://www.bseindia.com/stock-share-price/modern-thread-india-ltd/modthread/500282/,Modern Thread (India) Ltd.,162.92
500284,Lords Chloro Alkali Ltd,Active,B,10.0,INE846D01012,,LORDSCHLO,Equity,https://www.bseindia.com/stock-share-price/lords-chloro-alkali-ltd/lordschlo/500284/,Lords Chloro Alkali Ltd,418.35
500285,Spicejet Ltd,Active,B,10.0,INE285B01017,,SPICEJET,Equity,https://www.bseindia.com/stock-share-price/spicejet-ltd/spicejet/500285/,SpiceJet Limited,1899.99
500288,Morepen Laboratories Ltd,Active,B,2.0,INE083A01026,,MOREPENLAB,Equity,https://www.bseindia.com/stock-share-price/morepen-laboratories-ltd/morepenlab/500288/,Morepen Laboratories Ltd.,4355.14
500290,MRF Ltd,Active,A,10.0,INE883A01011,,MRF,Equity,https://www.bseindia.com/stock-share-price/mrf-ltd/mrf/500290/,M.R.F. Ltd.,56784.62
500292,HeidelbergCement India Ltd,Active,B,10.0,INE578A01017,,HEIDELBERG,Equity,https://www.bseindia.com/stock-share-price/heidelbergcement-india-ltd/heidelberg/500292/,HeidelbergCement  India Limited,3558.96
500294,NCC Ltd,Active,A,2.0,INE868B01028,,NCC,Equity,https://www.bseindia.com/stock-share-price/ncc-ltd/ncc/500294/,NCC Limited,9025.29
500295,Vedanta Ltd,Active,A,1.0,INE205A01025,,VEDL,Equity,https://www.bseindia.com/stock-share-price/vedanta-ltd/vedl/500295/,Vedanta Limited,107379.26
500296,Nahar Spinning Mills Ltd,Active,B,5.0,INE290A01027,,NAHARSPING,Equity,https://www.bseindia.com/stock-share-price/nahar-spinning-mills-ltd/naharsping/500296/,Nahar Spinning Mills Ltd.,1116.04
500298,Naperol Investments Ltd,Active,X,10.0,INE585A01020,,NAPEROL,Equity,https://www.bseindia.com/stock-share-price/naperol-investments-ltd/naperol/500298/,Naperol Investments Limited,377.20
500300,Grasim Industries Ltd,Active,A,2.0,INE047A01021,,GRASIM,Equity,https://www.bseindia.com/stock-share-price/grasim-industries-ltd/grasim/500300/,Grasim Industries Ltd,218300.62
500304,NIIT Ltd,Active,B,2.0,INE161A01038,,NIITLTD,Equity,https://www.bseindia.com/stock-share-price/niit-ltd/niitltd/500304/,NIIT Ltd.,1342.56
500306,Jaykay Enterprises Ltd,Active,B,1.0,INE903A01025,,JAYKAY,Equity,https://www.bseindia.com/stock-share-price/jaykay-enterprises-ltd/jaykay/500306/,Jaykay Enterprises Limited,2037.69
500307,Nirlon Ltd,Active,B,10.0,INE910A01012,,NIRLON,Equity,https://www.bseindia.com/stock-share-price/nirlon-ltd/nirlon/500307/,Nirlon Limited,5622.01
500312,Oil and Natural Gas Corporation Ltd,Active,A,5.0,INE213A01029,,ONGC,Equity,https://www.bseindia.com/stock-share-price/oil-and-natural-gas-corporation-ltd/ongc/500312/,Oil And Natural Gas Corporation Ltd,299159.04
500313,Oil Country Tubular Ltd,Active,T,10.0,INE591A01010,,OILCOUNTUB,Equity,https://www.bseindia.com/stock-share-price/oil-country-tubular-ltd/oilcountub/500313/,Oil Country Tubular Ltd.,305.75
500314,Oriental Hotels Ltd,Active,B,1.0,INE750A01020,,ORIENTHOT,Equity,https://www.bseindia.com/stock-share-price/oriental-hotels-ltd/orienthot/500314/,Oriental Hotels Ltd.,2305.72
500317,Oswal Agro Mills Ltd,Active,B,10.0,INE142A01012,,OSWALAGRO,Equity,https://www.bseindia.com/stock-share-price/oswal-agro-mills-ltd/oswalagro/500317/,Oswal Agro Mills Ltd.,570.77
500319,Indian Sucrose Ltd,Active,X,10.0,INE557C01017,,INDSUCR,Equity,https://www.bseindia.com/stock-share-price/indian-sucrose-ltd/indsucr/500319/,Indian Sucrose Ltd.,133.66
500322,Panyam Cements & Mineral Industries Ltd,Active,XT,10.0,INE167E01037,,PANCM,Equity,https://www.bseindia.com/stock-share-price/panyam-cements--mineral-industries-ltd/pancm/500322/,Panyam Cements & Mineral Inds. Ltd.,90.72
500325,Reliance Industries Ltd,Active,A,10.0,INE002A01018,,RELIANCE,Equity,https://www.bseindia.com/stock-share-price/reliance-industries-ltd/reliance/500325/,Reliance Industries Ltd,1793061.38
500327,Pil Italica Lifestyle Ltd,Active,T,1.0,INE600A01035,,PILITA,Equity,https://www.bseindia.com/stock-share-price/pil-italica-lifestyle-ltd/pilita/500327/,Pil Italica Lifestyle Limited,200.46
500330,Raymond Ltd,Active,A,10.0,INE301A01014,,RAYMOND,Equity,https://www.bseindia.com/stock-share-price/raymond-ltd/raymond/500330/,Raymond Limited,4171.18
500331,Pidilite Industries Ltd,Active,A,1.0,INE318A01026,,PIDILITIND,Equity,https://www.bseindia.com/stock-share-price/pidilite-industries-ltd/pidilitind/500331/,Pidilite Industries Ltd.,170072.77
500333,Pix Transmissions Ltd,Active,B,10.0,INE751B01018,,PIXTRANS,Equity,https://www.bseindia.com/stock-share-price/pix-transmissions-ltd/pixtrans/500333/,Pix Transmissions Ltd.,2312.54
500335,Birla Corporation Ltd,Active,A,10.0,INE340A01012,,BIRLACORPN,Equity,https://www.bseindia.com/stock-share-price/birla-corporation-ltd/birlacorpn/500335/,Birla Corporation Ltd.,6994.40
500336,Surya Roshni Ltd,Active,B,5.0,INE335A01020,,SURYAROSNI,Equity,https://www.bseindia.com/stock-share-price/surya-roshni-ltd/suryarosni/500336/,Surya Roshni Ltd.,5457.22
500337,Prime Securities Ltd,Active,B,5.0,INE032B01021,,PRIMESECU,Equity,https://www.bseindia.com/stock-share-price/prime-securities-ltd/primesecu/500337/,Prime Securities Ltd.,966.00
500338,Prism Johnson Ltd,Active,B,10.0,INE010A01011,,PRSMJOHNSN,Equity,https://www.bseindia.com/stock-share-price/prism-johnson-ltd/prsmjohnsn/500338/,PRISM JOHNSON LIMITED.,5730.71
500339,Rain Industries Ltd,Active,A,2.0,INE855B01025,,RAIN,Equity,https://www.bseindia.com/stock-share-price/rain-industries-ltd/rain/500339/,Rain Industries Limited,8136.20
500342,Prudential Sugar Corporation Ltd,Active,T,10.0,INE024D01016,,PRUDMOULI,Equity,https://www.bseindia.com/stock-share-price/prudential-sugar-corporation-ltd/prudmouli/500342/,Prudential Sugar Corporation Ltd,42.73
500343,AMJ Land Holdings Ltd,Active,B,2.0,INE606A01024,,AMJLAND,Equity,https://www.bseindia.com/stock-share-price/amj-land-holdings-ltd/amjland/500343/,AMJ LAND HOLDINGS LIMITED,159.08
500346,Punjab Communications Ltd,Active,B,10.0,INE609A01010,,PUNJCOMMU,Equity,https://www.bseindia.com/stock-share-price/punjab-communications-ltd/punjcommu/500346/,Punjab Communications Limited,56.32
500350,RSWM Ltd,Active,T,10.0,INE611A01016,,RSWM,Equity,https://www.bseindia.com/stock-share-price/rswm-ltd/rswm/500350/,RSWM Limited,1000.68
500354,Rajshree Sugars & Chemicals Ltd,Active,B,10.0,INE562B01019,,RAJSREESUG,Equity,https://www.bseindia.com/stock-share-price/rajshree-sugars--chemicals-ltd/rajsreesug/500354/,Rajshree Sugars & Chemicals Ltd.,101.46
500355,Rallis India Ltd,Active,A,1.0,INE613A01020,,RALLIS,Equity,https://www.bseindia.com/stock-share-price/rallis-india-ltd/rallis/500355/,Rallis India Ltd,4181.08
500356,Shree Rama Newsprint Ltd,Active,B,10.0,INE278B01020,,RAMANEWS,Equity,https://www.bseindia.com/stock-share-price/shree-rama-newsprint-ltd/ramanews/500356/,Shree Rama Newsprint Limited,485.79
500357,Rama Paper Mills Ltd,Active,Z,10.0,INE425E01013,,RAMAPPR-B,Equity,https://www.bseindia.com/stock-share-price/rama-paper-mills-ltd/ramappr-b/500357/,Rama Paper Mills Limited,12.22
500360,Rapicut Carbides Ltd,Active,XT,10.0,INE350D01015,,RAPICUT,Equity,https://www.bseindia.com/stock-share-price/rapicut-carbides-ltd/rapicut/500360/,Rapicut Carbides Ltd.,155.47
500365,Welspun Specialty Solutions Ltd,Active,B,6.0,INE731F01037,,WELSPLSOL,Equity,https://www.bseindia.com/stock-share-price/welspun-specialty-solutions-ltd/welsplsol/500365/,WELSPUN SPECIALTY SOLUTIONS LIMITED,3316.37
500367,Rubfila International Ltd,Active,B,5.0,INE642C01025,,RUBFILA,Equity,https://www.bseindia.com/stock-share-price/rubfila-international-ltd/rubfila/500367/,Rubfila International Ltd.,396.42
500368,Patanjali Foods Ltd,Active,A,2.0,INE619A01035,,PATANJALI,Equity,https://www.bseindia.com/stock-share-price/patanjali-foods-ltd/patanjali/500368/,Patanjali Foods Limited,38627.86
500370,Salora International Ltd,Active,X,10.0,INE924A01013,,SALORAINTL,Equity,https://www.bseindia.com/stock-share-price/salora-international-ltd/saloraintl/500370/,Salora International Limited,25.13
500371,Samtel India Ltd,Active,XT,10.0,INE538C01017,,SAMTELIN,Equity,https://www.bseindia.com/stock-share-price/samtel-india-ltd/samtelin/500371/,Samtel (India) Ltd.,25.17
500378,Jindal Saw Ltd,Active,A,1.0,INE324A01032,,JINDALSAW,Equity,https://www.bseindia.com/stock-share-price/jindal-saw-ltd/jindalsaw/500378/,Jindal Saw Ltd.,16991.73
500380,JK Lakshmi Cement Ltd,Active,A,5.0,INE786A01032,,JKLAKSHMI,Equity,https://www.bseindia.com/stock-share-price/jk-lakshmi-cement-ltd/jklakshmi/500380/,JK Lakshmi Cement Limited,7089.27
500387,Shree Cement Ltd,Active,A,10.0,INE070A01015,,SHREECEM,Equity,https://www.bseindia.com/stock-share-price/shree-cement-ltd/shreecem/500387/,Shree Cements Ltd.,95235.13
500388,Shree Krishna Paper Mills & Industries Ltd,Active,XT,10.0,INE970C01012,,SKPMIL,Equity,https://www.bseindia.com/stock-share-price/shree-krishna-paper-mills--industries-ltd/skpmil/500388/,Shree Krishna Paper Mills & Industr,115.79
500390,Reliance Infrastructure Ltd,Active,T,10.0,INE036A01016,,RELINFRA,Equity,https://www.bseindia.com/stock-share-price/reliance-infrastructure-ltd/relinfra/500390/,Reliance Infrastructure Ltd,3001.40
500399,Steelco Gujarat Ltd,Active,XT,10.0,INE629B01032,,STEELCO,Equity,https://www.bseindia.com/stock-share-price/steelco-gujarat-ltd/steelco/500399/,Steelco Gujarat Ltd,87.33
500400,Tata Power Company Ltd,Active,A,1.0,INE245A01021,,TATAPOWER,Equity,https://www.bseindia.com/stock-share-price/tata-power-company-ltd/tatapower/500400/,Tata Power Co. Ltd,121742.44
500402,SPML Infra Ltd,Active,B,2.0,INE937A01023,,SPMLINFRA,Equity,https://www.bseindia.com/stock-share-price/spml-infra-ltd/spmlinfra/500402/,SPML Infra Limited,1635.87
500403,Sundram Fasteners Ltd,Active,A,1.0,INE387A01021,,SUNDRMFAST,Equity,https://www.bseindia.com/stock-share-price/sundram-fasteners-ltd/sundrmfast/500403/,Sundram Fasteners Ltd.,22839.90
500404,Sunflag Iron & Steel Company Ltd,Active,B,10.0,INE947A01014,,SUNFLAG,Equity,https://www.bseindia.com/stock-share-price/sunflag-iron--steel-company-ltd/sunflag/500404/,Sunflag Iron & Steel Co. Ltd.,6994.32
500405,Supreme Petrochem Ltd,Active,A,2.0,INE663A01033,,SPLPETRO,Equity,https://www.bseindia.com/stock-share-price/supreme-petrochem-ltd/splpetro/500405/,Supreme Petrochem Ltd.,13218.37
500407,Swaraj Engines Ltd,Active,B,10.0,INE277A01016,,SWARAJENG,Equity,https://www.bseindia.com/stock-share-price/swaraj-engines-ltd/swarajeng/500407/,Swaraj Engines Ltd.,4400.26
500408,Tata Elxsi Ltd,Active,A,10.0,INE670A01012,,TATAELXSI,Equity,https://www.bseindia.com/stock-share-price/tata-elxsi-ltd/tataelxsi/500408/,Tata Elxsi Ltd,23231.51
500410,ACC Ltd,Active,A,10.0,INE012A01025,,ACC,Equity,https://www.bseindia.com/stock-share-price/acc-ltd/acc/500410/,ACC Ltd,25891.17
500411,Thermax Ltd,Active,A,2.0,INE152A01029,,THERMAX,Equity,https://www.bseindia.com/stock-share-price/thermax-ltd/thermax/500411/,Thermax Ltd.,47546.94
500412,Thirumalai Chemicals Ltd,Active,B,1.0,INE338A01024,,TIRUMALCHM,Equity,https://www.bseindia.com/stock-share-price/thirumalai-chemicals-ltd/tirumalchm/500412/,Thirumalai Chemicals Ltd.,2049.40
500413,Thomas Cook (India) Ltd,Active,A,1.0,INE332A01027,,THOMASCOOK,Equity,https://www.bseindia.com/stock-share-price/thomas-cook-(india)-ltd/thomascook/500413/,Thomas Cook (India) Ltd.,5000.15
500414,Timex Group India Ltd,Active,B,1.0,INE064A01026,,TIMEX,Equity,https://www.bseindia.com/stock-share-price/timex-group-india-ltd/timex/500414/,Timex Group India Ltd,5492.18
500418,Tokyo Plast International Ltd,Active,T,10.0,INE932C01012,,TOKYOPLAST,Equity,https://www.bseindia.com/stock-share-price/tokyo-plast-international-ltd/tokyoplast/500418/,Tokyo Plast International Ltd.,75.06
500420,Torrent Pharmaceuticals Ltd,Active,A,5.0,INE685A01028,,TORNTPHARM,Equity,https://www.bseindia.com/stock-share-price/torrent-pharmaceuticals-ltd/torntpharm/500420/,Torrent Pharmaceuticals Ltd.,188845.89
500421,TPI India Ltd,Active,X,1.0,INE578C01021,,TPINDIA,Equity,https://www.bseindia.com/stock-share-price/tpi-india-ltd/tpindia/500421/,TPI India Ltd.,75.23
500422,Transchem Ltd,Active,XT,10.0,INE019B01010,,TRANSCHEM,Equity,https://www.bseindia.com/stock-share-price/transchem-ltd/transchem/500422/,Transchem Limited.,370.26
500425,Ambuja Cements Ltd,Active,A,2.0,INE079A01024,,AMBUJACEM,Equity,https://www.bseindia.com/stock-share-price/ambuja-cements-ltd/ambujacem/500425/,Ambuja Cements Ltd.,108462.27
500426,UTL Industries Ltd,Active,X,1.0,INE184E01024,,UTLINDS,Equity,https://www.bseindia.com/stock-share-price/utl-industries-ltd/utlinds/500426/,UTL Industries Limited,4.98
500429,Uniphos Enterprises Ltd,Active,B,2.0,INE037A01022,,UNIENTER,Equity,https://www.bseindia.com/stock-share-price/uniphos-enterprises-ltd/unienter/500429/,Uniphos Enterprises Limited.,674.59
500439,Vardhman Holdings Ltd,Active,B,10.0,INE701A01023,,VHL,Equity,https://www.bseindia.com/stock-share-price/vardhman-holdings-ltd/vhl/500439/,Vardhman Holdings Limited,1133.28
500440,Hindalco Industries Ltd,Active,A,1.0,INE038A01020,,HINDALCO,Equity,https://www.bseindia.com/stock-share-price/hindalco-industries-ltd/hindalco/500440/,Hindalco Industries Ltd.,230689.04
500444,West Coast Paper Mills Ltd,Active,B,2.0,INE976A01021,,WSTCSTPAPR,Equity,https://www.bseindia.com/stock-share-price/west-coast-paper-mills-ltd/wstcstpapr/500444/,West Coast Paper Mills Limited,3919.34
500449,Hindustan Organic Chemicals Ltd,Active,T,10.0,INE048A01011,,HOCL,Equity,https://www.bseindia.com/stock-share-price/hindustan-organic-chemicals-ltd/hocl/500449/,Hindustan Organic Chemicals Ltd.,270.44
500450,MPIL Corporation Ltd,Active,XT,10.0,INE844C01027,,MPILCORPL,Equity,https://www.bseindia.com/stock-share-price/mpil-corporation-ltd/mpilcorpl/500450/,MPIL CORPORATION LIMITED,21.13
500456,Pasupati Acrylon Ltd,Active,T,10.0,INE818B01023,,PASUPTAC,Equity,https://www.bseindia.com/stock-share-price/pasupati-acrylon-ltd/pasuptac/500456/,Pasupati Acrylon Ltd.,534.44
500458,Team24 Consumer Products Ltd,Active,X,10.0,INE601A01017,,TEAM24,Equity,https://www.bseindia.com/stock-share-price/team24-consumer-products-ltd/team24/500458/,TEAM24 CONSUMER PRODUCTS LIMITED,78.51
500459,Procter & Gamble Hygiene and Health Care Ltd,Active,A,10.0,INE179A01014,,PGHH,Equity,https://www.bseindia.com/stock-share-price/procter--gamble-hygiene-and-health-care-ltd/pghh/500459/,Procter & Gamble Hygiene & Health Care Ltd.,27561.11
500460,Mukand Ltd,Active,B,10.0,INE304A01026,,MUKANDLTD,Equity,https://www.bseindia.com/stock-share-price/mukand-ltd/mukandltd/500460/,Mukand Ltd.,2074.96
500463,Black Box Ltd,Active,A,2.0,INE676A01027,,BBOX,Equity,https://www.bseindia.com/stock-share-price/black-box-ltd/bbox/500463/,BLACK BOX LIMITED,13171.65
500464,Ucal  Ltd,Active,B,10.0,INE139B01016,,UCAL,Equity,https://www.bseindia.com/stock-share-price/ucal--ltd/ucal/500464/,UCAL LIMITED,261.60
500467,Harrisons Malayalam Ltd,Active,B,10.0,INE544A01019,,HARRMALAYA,Equity,https://www.bseindia.com/stock-share-price/harrisons-malayalam-ltd/harrmalaya/500467/,Harrisons Malayalam Ltd.,415.06
500469,Federal Bank Ltd,Active,A,2.0,INE171A01029,,FEDERALBNK,Equity,https://www.bseindia.com/stock-share-price/federal-bank-ltd/federalbnk/500469/,Federal Bank Ltd.,86927.19
500470,Tata Steel Ltd,Active,A,1.0,INE081A01020,,TATASTEEL,Equity,https://www.bseindia.com/stock-share-price/tata-steel-ltd/tatasteel/500470/,TATA STEEL LIMITED,236311.57
500472,SKF India Ltd,Active,A,10.0,INE640A01023,,SKFINDIA,Equity,https://www.bseindia.com/stock-share-price/skf-india-ltd/skfindia/500472/,SKF INDIA LIMITED,7510.12
500477,Ashok Leyland Ltd,Active,A,1.0,INE208A01029,,ASHOKLEY,Equity,https://www.bseindia.com/stock-share-price/ashok-leyland-ltd/ashokley/500477/,Ashok Leyland Ltd.,104290.29
500480,Cummins India Ltd,Active,A,2.0,INE298A01020,,CUMMINSIND,Equity,https://www.bseindia.com/stock-share-price/cummins-india-ltd/cumminsind/500480/,Cummins India Ltd.,149416.34
500483,Tata Communications Ltd,Active,A,10.0,INE151A01013,,TATACOMM,Equity,https://www.bseindia.com/stock-share-price/tata-communications-ltd/tatacomm/500483/,Tata Communications Limited,49421.90
500488,Abbott India Ltd,Active,A,10.0,INE358A01014,,ABBOTINDIA,Equity,https://www.bseindia.com/stock-share-price/abbott-india-ltd/abbotindia/500488/,Abbott India Ltd.,59255.48
500490,Bajaj Holdings & Investment Ltd,Active,A,10.0,INE118A01012,,BAJAJHLDNG,Equity,https://www.bseindia.com/stock-share-price/bajaj-holdings--investment-ltd/bajajhldng/500490/,Bajaj Holdings & Investment Limited,127176.21
500493,Bharat Forge Ltd,Active,A,2.0,INE465A01025,,BHARATFORG,Equity,https://www.bseindia.com/stock-share-price/bharat-forge-ltd/bharatforg/500493/,Bharat Forge Ltd,106613.76
500495,Escorts Kubota Ltd,Active,A,10.0,INE042A01014,,ESCORTS,Equity,https://www.bseindia.com/stock-share-price/escorts-kubota-ltd/escorts/500495/,Escorts Kubota Limited,34433.18
500500,Hindustan Motors Ltd,Active,XT,5.0,INE253A01025,,HINDMOTORS,Equity,https://www.bseindia.com/stock-share-price/hindustan-motors-ltd/hindmotors/500500/,Hindustan Motors Ltd.,320.71
500510,Larsen & Toubro Ltd,Active,A,2.0,INE018A01030,,LT,Equity,https://www.bseindia.com/stock-share-price/larsen--toubro-ltd/lt/500510/,Larsen & Toubro Limited,557170.32
500520,Mahindra & Mahindra Ltd,Active,A,5.0,INE101A01026,,M&M,Equity,https://www.bseindia.com/stock-share-price/mahindra--mahindra-ltd/mm/500520/,Mahindra & Mahindra Ltd.,424665.10
500530,Bosch Ltd,Active,A,10.0,INE323A01026,,BOSCHLTD,Equity,https://www.bseindia.com/stock-share-price/bosch-ltd/boschltd/500530/,Bosch Ltd,125358.43
500540,Premier Ltd,Active,T,10.0,INE342A01018,,PREMIER,Equity,https://www.bseindia.com/stock-share-price/premier-ltd/premier/500540/,Premier Limited,8.87
500547,Bharat Petroleum Corporation Ltd,Active,A,10.0,INE029A01011,,BPCL,Equity,https://www.bseindia.com/stock-share-price/bharat-petroleum-corporation-ltd/bpcl/500547/,Bharat Petroleum Corpn. Ltd.,141173.79
500550,Siemens Ltd,Active,A,2.0,INE003A01024,,SIEMENS,Equity,https://www.bseindia.com/stock-share-price/siemens-ltd/siemens/500550/,Siemens Ltd.,140988.11
500570,Tata Motors Passenger Vehicles Ltd,Active,A,2.0,INE155A01022,,TMPV,Equity,https://www.bseindia.com/stock-share-price/tata-motors-passenger-vehicles-ltd/tmpv/500570/,TATA MOTORS PASSENGER VEHICLES LIMITED,126588.79
500575,Voltas Ltd,Active,A,1.0,INE226A01021,,VOLTAS,Equity,https://www.bseindia.com/stock-share-price/voltas-ltd/voltas/500575/,Voltas Ltd.,42303.61
500620,Great Eastern Shipping Company Ltd,Active,A,10.0,INE017A01032,,GESHIP,Equity,https://www.bseindia.com/stock-share-price/great-eastern-shipping-company-ltd/geship/500620/,Great Eastern Shipping Co. Ltd.,19888.24
500645,Deepak Fertilisers & Petrochemicals Corporation Ltd,Active,A,10.0,INE501A01019,,DEEPAKFERT,Equity,https://www.bseindia.com/stock-share-price/deepak-fertilisers--petrochemicals-corporation-ltd/deepakfert/500645/,Deepak Fertilizers &Petrochemicals,19677.32
